Sample_id,LUM_92,LUM_85,LUM_80,LUM_75,LUM_73,LUM_67,LUM_62,LUM_58,LUM_57,LUM_55,LUM_53,LUM_46,LUM_42,LUM_39,LUM_31,LUM_317,LUM_313,LUM_29,LUM_248,LUM_247,LUM_246,LUM_245,LUM_244,LUM_243,LUM_242,LUM_241,LUM_240,LUM_239,LUM_238,LUM_237,LUM_236,LUM_235,LUM_234,LUM_233,LUM_232,LUM_231,LUM_230,LUM_229,LUM_228,LUM_227,LUM_226,LUM_225,LUM_223,LUM_139,LUM_138,LUM_115,LUM_108,LUM_105,LUM_103,LUM_06,LUM_01,LUM3_976,LUM3_972,LUM3_969,LUM3_796,LUM3_583,LUM3_570,LUM3_566,LUM3_556,LUM3_546,LUM3_188,LUM3_185,LUM3_182,LUM3_181,LUM3_173,LUM3_170,LUM3_168,LUM3_156,IGRR015,IGRR014,IGRR013,IGRR012,IGRR011,IGRR010,IGRR009,IGRR008,IGRR007,IGRR006,IGRR005,IGRR004,IGRR003,IGRR002,IGRR001
GGB6606_SGB9340,0,0,0.0,0.27019,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.41992,0.0,0,0.02211,0,0,0.02047,0.0,0.10437,0.0,0,0.24357,0,0.0,0.0,0.0,0.0,0.32561,0.07431,0.0,3.25272,0,0.0,2.53131,0.00331,0.0,0,0.0,0.0,0.89074,0.00213,0.15205,0.0,0,0,0.0,0.0,0.0,0.0,0.22751,0,0,0.0,0.06737,0.11117,0.0,0,0,0,0,0,0.0,0.01182,0,0.0,0.0,0,0.0,0,0.0,0.09425,0.17088,0,1.48296,0,0.0
Clostridia_unclassified_SGB4447,0,0,0.0,0.00615,0,0.0,0.0,0.03533,0.0,0.0,0,0.08703,0.0,0.12184,0,0.0,0.0,0,0.0,0,0.06884,0,0,0.04182,0.0,0.0,0.00611,0,0,0,0.0,0.21946,0.0,0.0,0.30841,0.00348,0.0,0.0,0,0.0,0.0,0.0,0.1402,0,0.0,0.0,0,0,0,0.0959,0.58463,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.03611,0,0.01034,0,0,0,0,0.00021,0.0,0,0,0.0,0.0,0.0039,0.28821,0,0.0,0.0,0.0,0,0.0,0,0.0
GGB1420_SGB1957,0,0.43916,0.0,0.65328,0,0.0,0.62788,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.23042,0.0,0,0.31033,0,0,0.0,0.0,0.08672,0.0,0,0,0,0.32146,0.0,0.59777,0.0,0.25979,0,0.0,0.0,0,0.0,0.0,1.86335,0.0,0,0.0,0.0,0,0,0.04634,0.0,0.02589,0,0.60619,0.0,0.0,0.00383,0.0,0.03407,0.22444,0.00846,0.11538,0,0.0,0,0,0,0.1478,0,0.0,0.65228,0,0.0,0.0,0.97464,0.0,0,0.0,0.0,0.0,0.0009,0.55073,0,0.0
Parasutterella_SGB9260,1.60045,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.17992,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.12442,0,0,0,0.0,0.0,0.0,0.0,0.09996,0,0.0,0.0,0,0.0,0.0,0.20905,0.10818,0,0.0,0.0,0,0.00082,0,0.10636,0,0,0.0,0.0,0.0,0.0,0.0,0,0.59382,0.0,0.0,0,0.0,0,0,0.03396,0.00355,0,0.0,0,0,0.0,0.0,0,0.0,1.62645,0.0,0.0,0.0,0,0.0,0,0.0
Candidatus_Gastranaerophilales_bacterium,0.05092,0.15499,0.0,0.00864,0,0.0,0.49964,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.05232,0,0,0.02476,0.0,0.0,2.04407,0.00281,0.1935,0,0.0,0.0,1.13081,0.0,0.08609,0.28504,2.24746,1.17334,0,0.0,1.07533,0.46883,0.0,0,0.00561,0.0,0.00072,0,0.06519,0.0,0,0,0.0,0.0,0.0,0.0,0.00737,0,0,0.0,0.64063,0.20877,0.0,0.03208,0.00914,0,0,0.00164,0.0,0.03751,0,0.0,0.0,0.08627,0.0,1.17174,1.18829,0.0,0.05574,0,0.0,0,0.0
Haemophilus_pittmaniae,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.07717,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.00049,0.0,0.0,0,0.00312,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.01863,0,0.0,0,0.0
Eggerthellaceae_unclassified_SGB14341,0,0.00075,0.00908,0.03902,0,0.0,0.0,0.0,0.0,0.0,0,0.01889,0.0,0,0,0.0,0.0004,0,0.0,0,0.00097,0,0,0.0,0.0,0.0,0.0,0.05624,0.00519,0,0.0,0.0,0.00046,0.0,0.04775,0.00243,0.0,0.0,0,0.00337,0.0,0.0,0.0,0,0.0,0.0,0,0.02318,0,0.16961,0.00089,0,0.0,0.0,0.0,0.0,0.00855,0,0.01425,0.0,0.0,0.08429,0.0,0.02041,0.01178,0,0,0,0.0,0.04194,0.01069,0.0,0.07622,0.00493,0.0,0,0.02302,0.0,0.0,0,0.0,0,0.0
GGB9524_SGB14923,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.30034,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.04213,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0
GGB9615_SGB15051,0,0,0.0,0.20896,0,0.0,0.0,0.0,0.11654,0.0,0,0.0,0.0,0,0.01156,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.03044,0,0.09975,0.00837,0,0.03225,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.04918,0.0461,0.0,0,0.0799,0.01905,0.0,0,0.0,0.0178,0.00243,0,0.04249,0.03725,0.0,0,0,0.0,0.00085,0,0.0,0,0.0,0.0,0.04779,0,0.0,0,0.0
GGB9559_SGB14968,0,0.0055,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.02585,0,0.0,0.0,0,0.0,0.0,0.00555,0.0,0,0.0,0.0,0,0,0.00256,0.0,0.00799,0,0.0,0.0,0.0,0.0,0.00571,0,0,0.0,0.0,0,0.0,0.05592,0.00261,0,0,0.04351,0.0,0,0,0.00465,0.0,0,0.0,0.02,0.0,0.0,0.0,0,0.0,0,0.0
GGB3478_SGB4643,0.21869,0.15693,0.0,0.1026,0,0.37179,0.0,0.0,0.0,0.0,0,0.0,0.0,0.01921,0.21063,0.0,0.00816,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.02179,0,0.48027,0.69049,0,0.0,0.62239,0.02228,0.0,0,0.0,0.0,0,0,0,0.00661,0,0,0.0,0.0,0.0,0.00338,0.0,0,0,0.04477,0.0,0,0.0,0.07306,0.0069,0,0.04622,0.01381,0.0,0,0.26677,0.0,0.0,0.01437,0.0,0,0.0,0.17798,0.0,0,0.1055,0,0.0
GGB4751_SGB6580,0,0.0557,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.01736,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0
Pyramidobacter_piscolens,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.01267,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.00109,0.00698,0,0,0.0,0.0,0.0,0.0,0.01519,0,0,0.0,0.0,0,0.0157,0,0.00558,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0
GGB38171_SGB72433,0,0.04701,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.02213,0,0,0.00541,0.0,0.0225,0.0,0.05309,0.01555,0,0.01166,0.0,0.0,0.0,0.01259,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.03269,0,0,0.06237,0.0,0,0,0.0,0.0,0.0,0.02104,0.0,0,0,0.03434,0.01814,0,0.0,0.14703,0.04845,0.01593,0.00817,0,0.0,0.06649,0,0.37406,0.0,0,0.0,0,0.0,0.0,0.01456,0,0.0,0,0.0
GGB9694_SGB15202,0.03177,0,0.0,0.00403,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.01615,0.0,0.0,0,0.0,0,0.0,0,0,0.00367,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.00574,0,0.0,0.0,0,0.0,0.19559,0.0,0.00153,0,0.0,0.0,0,0.01029,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.13812,0,0.0,0,0.05594,0.0,0.0,0,0.0,0,0.0
Hydrogeniiclostidium_mannosilyticum,0.01317,0,0.00146,0.00644,0,0.0,0.0,0.00794,0.0,0.0848,0,0.01303,0.0,0,0,0.01484,0.0,0,0.00356,0,0.0,0,0,0.00597,0.0,0.0084,0.0,0.01585,0,0,0.0,0.00244,0.0,0.0,0.00332,0,0.0,0.00135,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.02431,0.00105,0,0.0,0.00293,0,0.0,0.03072,0.0,0.0,0.052,0.00114,0,0.0,0.0,0,0.0,0,0,0,0,0.00433,0.0,0,0.00164,0.02595,0.0,0,0.02008,0.05963,0.00388,0.0,0.0,0.00075,0.0,0,0.00433
GGB9452_SGB14843,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.03258,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.00318,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.00405,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0
GGB4603_SGB6367,0,0,0.0,0.29859,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.10785,0.0,0.0,0,0.0,0,0.0,0,0,0.00017,0.0,0.0,0.00306,0,0,0,0.0,0.0,0.0,0.0,0.00297,0,0.0,0.0,0,0.0,0.60975,0.0,0.0,0,0.0,0.0,0,0,0.36121,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0702,0.02319,0,0.14359,0,0.0,0.20238,0.00602,0.0,0.0,0.00084,0.0,0,0.0,0.0,0.20447,0,0.0,0,0.0
GGB35068_SGB47850,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.00204,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.09386,0,0,0.0,0.0,0.0,0.0,0.00226,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.00469,0.0,0.05111,0,0.0,0.0,0.00713,0.0,0.0,0,0,0.01624,0.0,0,0.0,0.02516,0.00636,0,0,0,0.0,0.00477,0,0.00897,0.00614,0.00265,0.0,0,0.0,0.0,0.00235,0,0.0,0,0.0
GGB9635_SGB15103,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.06919,0,0.0,0.0,0,0.0,0,0.06615,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.00117,0.0,0.0,0.00152,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0002,0.00039,0.07424,0.01775,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.00128,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.67196,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0
Fructilactobacillus_sanfranciscensis,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.00143,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00262,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0
GGB9636_SGB15107,0,0.03339,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.27629,0.01249,0.0,0.0,0,0.0,0,0.9317,0,0,0.0,0.00517,1.34054,0.0,0,0,0,0.0,0.0,0.0,0.0,0.00141,0,0.0,0.0,0,0.0,1.37277,0.0,0.0,0,0.0,0.01132,0,0,0.16533,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.2071,0.40005,0,0.00655,0.0115,0.0,0,0,0.11211,0.05228,0.99349,0.0,0,0.0,0.0,0.15578,0,0.0,0,0.0
Roseburia_sp_AM23_20,0,0,0.00028,0,0,0.01041,0.00027,0.0016,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.00079,0,0,0.00268,0.0,0.0,0.0,0,0,0,0.00654,0.0,0.0,0.0,0.00123,0,0.0,0.0,0,0.0,0.0,0.00061,0.0,0,0.0,0.0,0,0.00023,0,0.00072,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.00087,0,0.0,0,0,0,0.00083,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.00077,0.0,0,0.0,0,0.0
Clostridium_celatum,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.02042,0.0,0.0,0.0,0.0011,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.00062,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0.00558,0.0,0,0,0.0,0.00415,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0
Roseburia_SGB4949,0,0,0.0,0,0,0.00667,0.0,0.00145,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.00034,0.0,0.0,0.0,0,0,0,0.00434,0.0,0.0,0.0,0.00086,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.00067,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0009,0,0.0,0,0,0,0,0,0.0,0,0.00033,0.0,0.0,0,0.0,0,0.0,0.00036,0.0,0,0.00034,0,0.0
Clostridiales_unclassified_SGB15150,0.01748,0,0.0,0,0,0.0,0.00276,0.23182,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.00128,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00232,0.0,0.0,0.0,0.00071,0,0.0,0.0,0,0.0,0.0,0.0,0.00344,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.00477,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.00025,0.0,0.0,0,0.0,0,0.0
GGB9742_SGB15348,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.00041,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0
Faecalibacterium_SGB15345,0,0.00196,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00032,0.0,0,0,0.0,0.00039,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.00029,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.00168,0,0.0,0.0,0.0,0.0,0.0,0,0.00034,0.0,0.0,0,0.0,0,0,0,0.00104,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.01015,0,0.0,0,0.0
GGB9739_SGB15313,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.00027,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0
GGB1109_SGB1423,0,0,0.0,0,0,0.0,0.0,0.0,4.01615,0.0,0,0.0,0.0,1.80508,0,0.0,0.0,0,0.0,4.96775,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0
GGB6613_SGB9347,2.13453,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,2.24284,0.0,0,1.40005,1.93855,0.0,0,0,0.20202,0.0,0.0,0.0,0.02466,0,0,0.0,0.0,1.47625,0.0,0,0,0.66187,0.0,0,0.0,0.04512,0.0,0.12684,0,0.0,0.0,0,0,0,0.0,0,0,0.71941,0.0,0.0,0.0,0.0,0,0.3048,0.0,0.42158,0,0.0,0.45595,1.45977,0,0,0.96434,0.0,0,0,0.0,0.0,0,0.0,0,0.18171,0.0,0.0,0,1.07719,0,0.0
GGB1264_SGB1697,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.32964,0.0,0,0.00212,4.95279,0.00998,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,22.16182,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0
Sutterella_wadsworthensis,0,0.1613,1.34778,0,0,0.0,0.7615,0.0,0.31235,0.81396,0.05628,0.32872,0.0,0,0,0.4874,0.6975,2.23712,0.0,0.1688,0.14896,0,0,0.8326,1.47113,0.44963,0.0,0.2493,0,0,0.43595,0.0,0.40015,0.0,0,0,1.59882,0.0,0,0.81238,0.0,0.0,0.0,0,1.81491,0.0,0,0,0.01346,0.0,0,0,0.0,0.0,0.55478,0.18866,0.01578,0.92878,0,0.68353,0.68154,0,1.55919,0,0,0.07074,0.11375,0,0.0,0,0,0.0,0.27855,0.32884,0.0,0,0.0,0.0,0.64416,0.29609,0.1745,0,0.83533
Bacteroides_sp_An19,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.16417,3.26265,0,0,0.41514,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0.20502,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0
Parabacteroides_sp_TM07_1AC,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.10725,0,0.0,0.0,0,0.12393,0.0,0.0,0,0.0,0.13487,0.00092,0,0,0.0,0.0,0.0,0.0,0,0,0,0.02358,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.02201,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.09385,0,0,0.07464,0.0,0,0.0,0,0,0,0,0,0.0,0.04984,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0
Flavonifractor_sp_An135,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.00059,0.0,0,0,0.0,0.0,0,0.0,0.08981,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0039,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.01464,0.00193,0,0.0
Bacteroides_stercorirosoris,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.02431,0.0,0.08308,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0
GGB3817_SGB5182,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.05282,0.0,0,0,0.0,0.0,0.0,0.00377,0,0,0,0.0,0.0,0.0135,0.0,0,0,0.0,0.0,0,0.00617,0.0,0.0,0.0,0,0.0,0.0,0.14602,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.01531,0.0,0,0.00735,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.05101,0.0,0.0,0,0.07449,0,0.0
Negativibacillus_massiliensis,0.02655,0.00209,0.0,0.02391,0,0.0,0.0,0.0,0.0,0.0,0,0.00802,0.0,0,0.40821,0.00313,0.0,0.02224,0.00703,0.028,0.0,0,0,0.05002,0.0,0.0,0.0,0,0.85065,0,0.10538,0.0,0.00053,0.0,0,0.04752,0.0,0.0,0,0.0,0.00594,0.0,0.03786,0,0.01039,0.0,0,0,0,0.04617,0,0,0.0,1.51022,0.0,0.00115,0.00726,0,0,0.08596,0.0,0,0.0,0,0,0,0,0.0523,0.0,0,0.09116,0.0,0.0096,0,0.01868,0.54204,0.00199,0.0,0.0,0.44817,0.18357,0,0.0
Veillonella_tobetsuensis,0,0,0.0,0,0,0.0,0.0,0.00377,0.0,0.0,0,0.0,0.0,0.0129,0,0.0,0.0,0,0.0,0.0108,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0013,0.0,0,0,0.00044,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.00013,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0
Ruminococcus_sp_AF41_9,0,0.00021,0.0,0.01268,0,0.0,0.0,0.0,0.0,0.00596,0,0.0,0.0,0.01855,0,0.0,0.0,0,0.0,0.00981,0.0,0,0,0.01301,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.01929,0.03232,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.07847,0.0,0.0,0,0,0.0,0.0,0,0.0,0.00225,0,0,0,0.00172,0.0,0,0.01268,0.0,0.0,0.00995,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0
GGB1456_SGB2019,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.00951,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.03186,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.00451,0.0,0,0.0,0.0,0.0,0,0.00156,0,0.0
Prevotella_buccalis,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.00822,0.0,0,0.00138,0.0,0.0,0.00347,0.0,0.00121,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0027,0.0,0,0.0,0.0,0.00355,0,0.02306,0.0,0,0,0.0,0.00367,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.00113,0,0,0,0.0,0,0,0.0,0.0,0.021,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0
GGB9239_SGB14181,0,0,0.0,0,0,0.0,0.03091,0.0,0.0,0.0,0,0.0,0.0,0,0.02265,0.0,0.0,0,0.0,0.00783,0.03872,0,0,0.0,0.0,0.01379,0.00082,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.1194,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.00276,0.0142,0,0.0,0,0,0,0.08066,0.06364,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0
Aggregatibacter_segnis,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.00719,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0008,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0
